date	title	duration_ms	episode_url
2025-02-28	So You’re Not Dead Yet: Lessons From Chemotherapy | Tara Howley with Guest Michael Nagle	1759000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/206d51a2-80b6-4b74-a412-abef854e9519/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=206d51a2-80b6-4b74-a412-abef854e9519&feed=zksImfUP
2025-03-14	How To Stop Seeking Approval	1586000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/60b565c0-6e01-4829-aea0-855035713f33/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=60b565c0-6e01-4829-aea0-855035713f33&feed=zksImfUP
2025-03-28	How to Be a Parent (Without Messing Everything Up) | Joe Hudson and Nathan Baschez	2017000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/e290ba14-a5ef-42b6-85be-9dfa5e35969a/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=e290ba14-a5ef-42b6-85be-9dfa5e35969a&feed=zksImfUP
2025-04-11	Money Worries, Identity, and the Trap of Being 'Good’ (Coaching Episode)	3381000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/e99d3baf-a841-4f0d-88f4-df94f12fa703/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=e99d3baf-a841-4f0d-88f4-df94f12fa703&feed=zksImfUP
2025-04-25	Making The Most of Uncertainty	2125000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/c6ef091d-5b0e-491b-9d87-7b47aaaf5a90/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=c6ef091d-5b0e-491b-9d87-7b47aaaf5a90&feed=zksImfUP
2025-05-09	Why Your Goals Are Making You Miserable	1787000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/a363cb20-c6b1-4078-b93b-fd401d4a685e/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=a363cb20-c6b1-4078-b93b-fd401d4a685e&feed=zksImfUP
2025-05-23	What Is Attunement?	1904000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/7255ec5b-45f9-4972-b11d-d7cf8c24d079/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=7255ec5b-45f9-4972-b11d-d7cf8c24d079&feed=zksImfUP
2025-06-06	How Do I Love Myself? (Coaching Session Breakdown)	1721000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/70ba76ee-f90b-413c-9018-2b4cdd40d89f/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=70ba76ee-f90b-413c-9018-2b4cdd40d89f&feed=zksImfUP
2025-06-20	How Joe and Tara Became Joe and Tara (Modern Relationships Podcast)	3290000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/c8059150-02ec-486f-a14c-e1e3d415399c/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=c8059150-02ec-486f-a14c-e1e3d415399c&feed=zksImfUP
2025-07-04	Doubt: The Key To Authentic Confidence (Coaching Session Breakdown)	2015000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/a0150f45-6ba4-4616-b526-ca39e0d9a9e9/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=a0150f45-6ba4-4616-b526-ca39e0d9a9e9&feed=zksImfUP
2025-07-18	What It’s Like To Live Your Purpose	2294000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/d3668aaa-fccd-4958-b614-7961b31080de/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=d3668aaa-fccd-4958-b614-7961b31080de&feed=zksImfUP
2025-08-01	How To Get Unstuck	2007000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/8755843d-c110-4efa-91c0-bd83b5af73a8/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=8755843d-c110-4efa-91c0-bd83b5af73a8&feed=zksImfUP
2025-08-15	What To Do About Stage Fright	1603000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/646514eb-d431-499f-a027-999ae9b8db6f/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=646514eb-d431-499f-a027-999ae9b8db6f&feed=zksImfUP
2025-08-29	How to Break Free from Loneliness	1911000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/9a1736fb-b1a6-4345-b47e-4618491856b5/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=9a1736fb-b1a6-4345-b47e-4618491856b5&feed=zksImfUP
2025-09-12	Why You Never Have Enough Time	2033000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/a031962c-c250-4b7d-8b2f-b66afc1d656f/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=a031962c-c250-4b7d-8b2f-b66afc1d656f&feed=zksImfUP
2025-09-26	How to End Procrastination Now	1920000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/a8a4b8ec-80a8-4621-b63e-726501daa9a5/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=a8a4b8ec-80a8-4621-b63e-726501daa9a5&feed=zksImfUP
2025-10-10	Leadership Is For Everyone	2020000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/cfec3ccc-ca99-4a7a-810b-32e1ad737d30/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=cfec3ccc-ca99-4a7a-810b-32e1ad737d30&feed=zksImfUP
2025-10-24	What To Do About Imposter Syndrome	2016000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/f8e2a41e-82f0-4dbe-9bb7-7b4cc414bc04/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=f8e2a41e-82f0-4dbe-9bb7-7b4cc414bc04&feed=zksImfUP
2025-11-07	A Company Culture That Moves At The Pace of AI	2981000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/eaf129e0-365f-410c-9a1f-e30f04d8cca7/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=eaf129e0-365f-410c-9a1f-e30f04d8cca7&feed=zksImfUP
2025-11-21	Overcoming Procrastination (Coaching Session Breakdown)	2274000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/61418a62-c27a-4232-b892-b23ace2b6738/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=61418a62-c27a-4232-b892-b23ace2b6738&feed=zksImfUP
2025-12-05	Slimy vs. Authentic Charisma — Joe and Dr. K on Charisma on Command	10685000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/036f2a9e-57b3-42b5-9861-7d23d4c0451b/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=036f2a9e-57b3-42b5-9861-7d23d4c0451b&feed=zksImfUP
2025-12-12	Bite-Sized Teaching Series: Why Chaos Is Good For You (The Forest Fire Theory)	604000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/ab164859-b720-4083-808f-c54dee858649/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=ab164859-b720-4083-808f-c54dee858649&feed=zksImfUP
2025-12-19	Perfectionism	2121000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/bb796fa6-3b96-4a91-8d3e-7c03bbce080d/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=bb796fa6-3b96-4a91-8d3e-7c03bbce080d&feed=zksImfUP
2025-12-26	Bite-Sized Teaching Series: Ambition and Doubt	772000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/d0940e9b-5eab-42d6-ab09-bd9400be1e88/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=d0940e9b-5eab-42d6-ab09-bd9400be1e88&feed=zksImfUP
2026-01-02	How I Learned To Stop Fighting Myself	2598000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/1e874340-7e40-4ebd-a434-c1a18a35fa3d/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=1e874340-7e40-4ebd-a434-c1a18a35fa3d&feed=zksImfUP
2026-01-09	Bite-Sized Teaching Series: The More Stuck You Feel, The Closer You Are To Freedom	550000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/dd3a2572-be47-40c1-abd1-4240302b8801/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=dd3a2572-be47-40c1-abd1-4240302b8801&feed=zksImfUP
2026-01-16	Ending The War With Your Wants (Joe Hudson and Alexa Kistler)	2272000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/ad7fd44a-f40a-48ef-8fd5-e9ac28cd96e6/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=ad7fd44a-f40a-48ef-8fd5-e9ac28cd96e6&feed=zksImfUP
2026-01-23	Bite-Sized Teaching Series: How To Break Free From Beliefs That Keep You Small	492000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/db1d0e34-ea58-44ad-8b09-7bc812215802/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=db1d0e34-ea58-44ad-8b09-7bc812215802&feed=zksImfUP
2026-01-30	Awakening: Why We Waited 150 Episodes to Talk About It	2868000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/a48b72fb-156a-4d76-bd84-7024420ff37c/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=a48b72fb-156a-4d76-bd84-7024420ff37c&feed=zksImfUP
2026-02-06	Bite-Sized Teaching Series: Finding Your Purpose is Hard Until You Understand This	726000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/b23f2f4e-56e2-4c8d-ad93-4a100a181d11/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=b23f2f4e-56e2-4c8d-ad93-4a100a181d11&feed=zksImfUP
2026-02-13	The Handbook for Accidental Awakening	2725000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/1269a9c8-6f0a-49ef-92bc-df945d965d8f/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=1269a9c8-6f0a-49ef-92bc-df945d965d8f&feed=zksImfUP
2026-02-20	Bite-Sized Teaching Series: "Do I Belong?" Is the Wrong Question	524000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/1d6acfb5-318c-477a-ad4c-860c695b5e79/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=1d6acfb5-318c-477a-ad4c-860c695b5e79&feed=zksImfUP
2026-02-27	“I Learned Forgiveness by Refusing to Forgive” with Tara Howley and Alexa Kistler	1853000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/8bd0cec6-f82b-4892-a5e7-8a1abebfe462/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=8bd0cec6-f82b-4892-a5e7-8a1abebfe462&feed=zksImfUP
2026-03-13	“This Is How You Love Yourself" (Coaching Session Breakdown)	2170000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/a6f0bc9d-642b-44db-83a1-69747dfe448b/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=a6f0bc9d-642b-44db-83a1-69747dfe448b&feed=zksImfUP
2026-03-27	How to Succeed in the Age of AI	2327000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/62c6cbce-61f8-47c7-93e0-4de9435d403f/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=62c6cbce-61f8-47c7-93e0-4de9435d403f&feed=zksImfUP
2026-04-10	How to Change Your Interpersonal Patterns	1912000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/bb9e674a-0b51-4200-9de4-00fb3dced03e/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=bb9e674a-0b51-4200-9de4-00fb3dced03e&feed=zksImfUP
2026-04-24	How to Delegate Without Micromanaging	2432000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/cf3d0d85-c36e-4f74-a332-886ee9127eee/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=cf3d0d85-c36e-4f74-a332-886ee9127eee&feed=zksImfUP
2026-05-08	The Fear of Being Seen: Overcoming Shame, Invisibility, and Social Anxiety	2100000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/25ba1be0-e449-4358-96bb-1f6f30d63e4d/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=25ba1be0-e449-4358-96bb-1f6f30d63e4d&feed=zksImfUP
